,Score,Averagescores
0,82.00000000000024,82.00000000000024
1,82.00000000000024,82.00000000000024
2,83.00000000000031,82.3333333333336
3,82.00000000000024,82.25000000000026
4,83.00000000000028,82.40000000000026
5,-29.250000000000128,63.79166666666686
6,84.00000000000024,66.67857142857163
7,82.00000000000024,68.5937500000002
8,88.00000000000037,70.75000000000021
9,82.0000000000002,71.87500000000021
10,80.0000000000002,72.61363636363659
11,82.00000000000023,73.39583333333356
12,-67.35000000000011,62.56923076923096
13,84.00000000000031,64.10000000000021
14,-597.7,19.980000000000185
15,-85.24999999999997,13.403125000000177
16,-54.30000000000024,9.42058823529427
17,85.00000000000026,13.619444444444603
18,84.00000000000033,17.323684210526483
19,-564.6500000000002,-11.774999999999853
20,-54.45000000000018,-13.807142857142724
21,-75.60000000000005,-16.615909090908964
22,79.0000000000001,-12.458695652173787
23,88.00000000000048,-8.272916666666527
24,91.0000000000002,-4.301999999999858
25,-56.20000000000009,-6.29807692307679
26,-31.45000000000013,-7.229629629629506
27,-40.900000000000226,-8.432142857142747
28,-24.850000000000037,-8.998275862068859
29,81.00000000000011,-5.9983333333332265
30,-544.5500000000002,-23.370967741935388
31,-581.6,-40.815624999999905
32,-89.64999999999998,-42.29545454545445
33,-69.20000000000005,-43.08676470588226
34,-71.20000000000006,-43.88999999999991
35,-26.35000000000018,-43.40277777777769
36,-49.05000000000013,-43.55540540540533
37,-25.850000000000037,-43.08947368421045
38,-70.35000000000005,-43.788461538461476
39,-531.2500000000002,-55.974999999999945
40,-47.20000000000023,-55.76097560975605
41,-56.05000000000019,-55.767857142857096
42,86.00000000000024,-52.47093023255809
43,83.00000000000028,-49.39204545454539
44,79.00000000000016,-46.53888888888883
45,79.00000000000016,-43.809782608695585
46,79.00000000000016,-41.19680851063823
47,-67.35000000000005,-41.74166666666661
48,-85.74999999999999,-42.63979591836729
49,-89.39999999999998,-43.574999999999946
50,-69.85000000000005,-44.09019607843132
51,-25.850000000000037,-43.73942307692302
52,-25.850000000000037,-43.40188679245277
53,-25.850000000000037,-43.07685185185179
54,-25.850000000000037,-42.76363636363631
55,-25.850000000000037,-42.4616071428571
56,79.00000000000016,-40.33070175438592
57,78.00000000000011,-38.29051724137927
58,-597.7,-47.77203389830504
59,-25.850000000000037,-47.406666666666624
60,-23.849999999999966,-47.020491803278645
61,-26.000000000000043,-46.68145161290318
62,-25.850000000000037,-46.350793650793605
63,78.00000000000011,-44.407812499999956
64,-35.90000000000036,-44.27692307692304
65,78.0000000000001,-42.42424242424239
66,-47.70000000000029,-42.502985074626835
67,-83.64999999999998,-43.10808823529409
68,-58.60000000000019,-43.332608695652155
69,-567.7,-50.82357142857141
70,-57.450000000000195,-50.91690140845069
71,-70.55000000000003,-51.1895833333333
72,-75.10000000000005,-51.517123287671204
73,-566.2500000000001,-58.47297297297295
74,-578.5500000000001,-65.40733333333331
75,-597.7,-72.41118421052629
76,-78.80000000000001,-72.49415584415583
77,-576.95,-78.96153846153844
78,-73.60000000000002,-78.89367088607592
79,-77.80000000000001,-78.87999999999997
80,-83.74999999999999,-78.94012345679009
81,-85.19999999999999,-79.01646341463412
82,-73.90000000000008,-78.9548192771084
83,78.00000000000011,-77.08630952380949
84,-14.550000000000097,-76.35058823529408
85,-25.850000000000037,-75.76337209302324
86,-25.850000000000037,-75.18965517241377
87,-547.6500000000002,-80.55852272727272
88,-76.20000000000002,-80.50955056179775
89,-79.25,-80.49555555555555
90,-33.15000000000005,-79.97527472527472
91,-74.75000000000001,-79.91847826086955
92,-584.65,-85.34569892473117
93,-91.14999999999999,-85.40744680851063
94,-64.05000000000004,-85.18263157894735
95,-566.2500000000001,-90.19374999999998
96,-47.300000000000075,-89.75154639175256
97,-89.54999999999998,-89.74948979591834
98,-576.1,-94.66212121212119
99,-76.05000000000001,-94.47599999999997
