,Score,Averagescores
525,-400.400000000002,-410.79500000000104
526,-400.20000000000203,-410.796000000001
527,-401.0000000000021,-410.802000000001
528,-187.99999999999974,-410.95200000000096
529,-203.9999999999997,-406.7020000000011
530,-610.0,-408.796000000001
531,-401.10000000000207,-409.607000000001
532,-400.1000000000054,-409.603000000001
533,-400.20000000000203,-409.73500000000104
534,-400.9000000000021,-409.733000000001
535,-400.9000000000021,-407.1880000000011
536,-52.000000000000654,-403.7480000000011
537,-400.20000000000203,-401.7680000000011
538,-600.4000000000001,-406.37200000000115
539,-400.0000000000021,-407.8420000000011
540,-400.2000000000029,-405.7770000000012
541,-400.7000000000018,-405.9840000000012
542,-58.00000000000063,-400.5820000000012
543,-401.0000000000022,-398.51000000000124
544,-400.20000000000203,-398.50900000000115
545,-400.900000000002,-396.51300000000117
546,-259.99999999999943,-395.11100000000124
547,-610.7,-400.7280000000012
548,-401.10000000000207,-400.73600000000107
549,-314.00000000000057,-399.8750000000011
550,-238.99999999999952,-398.8050000000011
551,-606.2,-398.74900000000105
552,-53.000000000000625,-395.2770000000011
553,-400.20000000000203,-393.29700000000116
554,-245.99999999999903,-391.75600000000117
555,-609.3000000000001,-391.86700000000116
556,-608.0,-391.8820000000012
557,-640.9000000000004,-394.2870000000011
558,-51.0000000000006,-388.60000000000116
559,-384.0000000000019,-391.9200000000011
560,-609.5,-394.4050000000011
561,-400.80000000000206,-397.85300000000103
562,-609.3000000000001,-403.37600000000117
563,-401.10000000000207,-403.38500000000107
564,-400.7000000000021,-403.3890000000011
565,-75.0000000000004,-400.13700000000114
566,-400.2000000000021,-400.1290000000011
567,-352.00000000000125,-397.47800000000115
568,-400.9000000000022,-399.36700000000116
569,-360.0000000000042,-396.9620000000012
570,-603.7,-396.8840000000011
571,-625.7000000000003,-400.6410000000011
572,-616.6,-400.66800000000114
573,-201.99999999999977,-398.68200000000104
574,-400.8000000000021,-401.5900000000011
575,-598.2,-401.38700000000114
576,-400.20000000000203,-398.98900000000117
577,-598.2,-398.98900000000117
578,-337.0000000000009,-396.37700000000115
579,-599.5,-398.37000000000114
580,-400.70000000000203,-398.3670000000012
581,-400.60000000000207,-398.37000000000114
582,-602.4000000000001,-397.9790000000012
583,-233.9999999999995,-394.29500000000115
584,-400.1000000000021,-394.2900000000011
585,-238.99999999999955,-392.67200000000116
586,-109.00000000000023,-393.10200000000106
587,-400.30000000000206,-390.7240000000012
588,-386.0000000000019,-390.58200000000113
589,-400.4000000000021,-391.97600000000114
590,-182.99999999999991,-387.68300000000113
591,-401.00000000000205,-388.7830000000011
592,-186.9999999999998,-386.6440000000012
593,-121.99999999999683,-385.9540000000012
594,-400.20000000000203,-385.9550000000012
595,-621.6000000000001,-388.1680000000012
596,-626.2000000000003,-388.2180000000011
597,-276.9999999999998,-384.9720000000011
598,-598.2,-386.950000000001
599,-298.0000000000002,-385.92400000000106
600,-400.100000000002,-385.914000000001
601,-55.000000000000576,-382.45400000000103
602,-55.00000000000063,-379.95400000000103
603,-601.7,-381.96400000000096
604,-598.2,-387.37600000000094
605,-386.0000000000018,-384.99900000000093
606,-401.1000000000022,-386.42000000000104
607,-369.00000000000136,-386.107000000001
608,-610.6,-385.843000000001
609,-401.00000000000205,-385.8470000000009
610,-400.5000000000021,-383.87000000000097
611,-94.00000000000044,-382.04000000000104
612,-598.2,-387.472000000001
613,-400.30000000000206,-387.47300000000104
614,-47.00000000000058,-383.9330000000011
615,-181.9999999999999,-381.746000000001
616,-289.00000000000006,-380.626000000001
617,-292.00000000000006,-377.467000000001
618,-98.00000000000043,-376.38700000000097
619,-331.0000000000008,-375.747000000001
620,-187.9999999999999,-373.625000000001
621,-400.100000000002,-373.61800000000096
622,-598.2,-377.7700000000009
623,-619.1,-382.37100000000095
624,-319.00000000000045,-381.56000000000085
625,-400.30000000000206,-381.5590000000009
626,-401.00000000000205,-381.5670000000009
627,-401.00000000000205,-381.5670000000009
628,-156.00000000000006,-381.2470000000009
629,-48.000000000000625,-379.68700000000086
630,-272.99999999999966,-376.3170000000009
631,-315.0000000000005,-375.4560000000009
632,-400.10000000000144,-375.45600000000087
633,-400.8000000000021,-375.4620000000009
634,-400.40000000000214,-375.45700000000085
635,-231.99999999999858,-373.7680000000008
636,-319.0000000000007,-376.43800000000084
637,-372.00000000000165,-376.15600000000086
638,-275.9999999999998,-372.91200000000083
639,-163.99999999999991,-370.5520000000008
640,-335.0000000000009,-369.9000000000008
641,-366.0000000000015,-369.55300000000074
642,-400.30000000000206,-372.9760000000008
643,-400.20000000000203,-372.9680000000008
644,-231.99999999999952,-371.28600000000085
645,-393.000000000002,-371.2070000000008
646,-225.9999999999996,-370.86700000000076
647,-598.2,-370.7420000000007
648,-400.4000000000022,-370.73500000000075
649,-400.60000000000207,-371.60100000000074
650,-607.7,-375.2880000000007
651,-51.000000000000554,-369.73600000000073
652,-400.4000000000021,-373.2100000000007
653,-607.3000000000001,-375.2810000000008
654,-157.99999999999898,-374.40100000000086
655,-616.1,-374.4690000000008
656,-597.2,-374.36100000000084
657,-400.7000000000021,-371.9590000000008
658,-193.9999999999998,-373.3890000000008
659,-401.10000000000207,-373.5600000000008
660,-400.2000000000021,-371.4670000000009
661,-331.00000000000085,-370.7690000000008
662,-634.5000000000005,-371.0210000000008
663,-640.9000000000004,-373.4190000000009
664,-400.60000000000207,-373.4180000000008
665,-108.00000000000033,-373.74800000000073
666,-400.5000000000015,-373.7510000000008
667,-235.99999999999952,-372.5910000000008
668,-598.2,-374.56400000000076
669,-623.2000000000002,-377.19600000000065
670,-367.00000000000153,-374.8290000000007
671,-602.5,-374.5970000000007
672,-212.99999999999952,-370.5610000000007
673,-598.2,-374.5230000000007
674,-400.60000000000207,-374.5210000000007
675,-63.00000000000053,-369.1690000000007
676,-400.100000000002,-369.1680000000007
677,-332.0000000000008,-366.50600000000065
678,-618.4000000000001,-369.32000000000073
679,-400.60000000000207,-367.3310000000007
680,-621.7,-369.54100000000074
681,-608.2,-371.6170000000007
682,-607.4,-371.6670000000007
683,-400.30000000000206,-373.3300000000007
684,-366.0000000000015,-372.9890000000007
685,-635.9000000000004,-376.95800000000077
686,-400.20000000000203,-379.8700000000008
687,-199.99999999999974,-377.86700000000087
688,-223.99999999999955,-376.2470000000007
689,-383.0000000000019,-376.0730000000008
690,-356.0000000000001,-377.8030000000007
691,-400.30000000000206,-377.7960000000008
692,-58.00000000000062,-376.5060000000007
693,-601.5,-381.3010000000008
694,-119.00000000000018,-378.4890000000007
695,-391.0000000000009,-376.18300000000073
696,-401.00000000000205,-373.9310000000008
697,-355.00000000000136,-374.7110000000008
698,-400.90000000000214,-372.73800000000085
699,-182.9999999999968,-371.58800000000076
700,-400.200000000002,-371.5890000000009
701,-60.00000000000068,-371.6390000000008
702,-368.0000000000016,-374.7690000000009
703,-597.2,-374.72400000000084
704,-400.60000000000207,-372.74800000000073
705,-600.9000000000001,-374.8970000000008
706,-400.8000000000009,-374.8940000000008
707,-607.0,-377.2740000000008
708,-400.9000000000021,-375.1770000000008
709,-400.80000000000206,-375.17500000000086
710,-401.00000000000205,-375.1800000000008
711,-258.99999999999943,-376.8300000000008
712,-400.70000000000203,-374.85500000000087
713,-396.00000000000216,-374.81200000000086
714,-625.8000000000002,-380.6000000000009
715,-401.100000000002,-382.79100000000085
716,-400.4000000000022,-383.9050000000009
717,-400.60000000000207,-384.99100000000084
718,-400.30000000000206,-388.0140000000008
719,-625.3000000000002,-390.9570000000009
720,-339.000000000001,-392.4670000000009
721,-401.100000000002,-392.47700000000094
