,Score,Averagescores
667,-604.0,-145.84800000000013
668,-9.899999999999988,-145.7320000000001
669,-598.2,-151.4990000000001
670,-36.400000000000354,-151.74000000000012
671,-604.9000000000001,-151.72100000000012
672,-28.700000000000145,-151.82000000000014
673,-16.599999999999937,-151.56600000000012
674,-30.00000000000017,-145.88400000000013
675,-24.50000000000008,-145.99500000000015
676,-33.20000000000032,-146.22200000000012
677,-601.3000000000001,-151.84600000000012
678,-610.4,-157.51800000000011
679,-40.30000000000047,-157.62700000000012
680,-34.10000000000036,-151.91900000000012
681,-613.6999999999999,-151.69000000000014
682,-23.400000000000077,-151.53900000000013
683,-14.099999999999966,-151.62100000000012
684,-41.00000000000049,-151.57600000000014
685,-20.3,-151.30900000000008
686,-49.000000000000554,-151.2890000000001
687,-50.000000000000604,-151.3190000000001
688,-49.00000000000059,-151.7660000000001
689,-8.49999999999999,-145.8430000000001
690,-29.900000000000148,-146.0540000000001
691,-605.7,-151.92500000000013
692,-52.00000000000056,-152.0460000000001
693,-55.60000000000055,-152.25900000000013
694,-53.00000000000063,-152.7240000000001
695,-620.6000000000001,-158.81000000000012
696,-622.1000000000001,-164.9430000000001
697,-30.00000000000015,-165.05800000000013
698,-50.000000000000476,-159.4940000000001
699,-633.8000000000003,-165.74600000000012
700,-57.00000000000067,-165.86600000000013
701,-604.6,-171.8660000000001
702,-57.00000000000065,-172.2790000000001
703,-60.00000000000065,-166.8970000000001
704,-609.4,-172.87800000000013
705,-29.10000000000014,-172.70900000000017
706,-56.00000000000063,-173.03800000000012
707,-58.00000000000063,-173.34400000000014
708,-58.00000000000065,-167.87100000000012
709,-58.00000000000067,-168.29800000000014
710,-60.00000000000065,-168.72900000000016
711,-59.00000000000065,-169.08000000000015
712,-58.00000000000065,-169.52900000000017
713,-632.5000000000003,-175.73200000000014
714,-57.00000000000065,-176.21300000000016
715,-45.2000000000004,-176.41300000000018
